epoch,train_loss,val_loss
1,8.856555652618407,5.3758028962877065
2,5.528787771860759,4.861548120710585
3,5.223739910125732,4.802808575100369
4,5.025332069396972,4.509837662378947
5,4.799952093760172,4.3456219726138645
6,4.626966826121012,4.300597955915663
7,4.439551575978597,4.198438472747803
8,4.189437818527222,4.22922653834025
9,4.052273559570312,4.140256250169542
10,3.9073859532674153,4.139484759436713
11,3.8694846312205,4.109775305853949
12,3.8486951033274335,3.920822870466444
13,3.8290656407674155,4.147831395467122
14,3.699343125025431,4.183910456763374
15,3.716201146443685,3.869334801567925
16,3.674362309773763,4.1992811075846355
17,3.6228079160054523,4.359047796461318
18,3.6307758967081707,4.183848196665446
19,3.6253203709920245,3.9948741828070746
20,3.527973000208537,4.067094682057698
21,3.5280781269073485,4.126922469668918
22,3.5078261057535807,4.051138494279649
23,3.532341718673706,4.007762942843967
24,3.4539348761240642,4.0888242573208275
25,3.4264235655466715,3.972160430484348
26,3.457835038503011,4.199661769866943
27,3.389274088541667,3.986380456288656
28,3.3812232494354246,4.063520721859402
29,3.3899394194285075,4.0860166867574055
30,3.3311492443084716,3.9858111127217613
31,3.2945696036020915,3.9201107109917537
32,3.3287078539530435,4.150282491048177
33,3.3255213260650636,4.135987953609891
34,3.272471380233765,4.142848178015815
35,3.250555483500163,4.061766115824382
36,3.231402571996053,4.119601730770535
37,3.1881512959798175,4.16102393468221
38,3.148115348815918,4.077931096818712
39,3.1839399337768555,4.127349116007487
40,3.1890769322713215,4.417407129075792
41,3.1299689133961994,4.206900384691027
42,3.1457348823547364,4.508969762590197
43,3.1351396083831786,4.291512673695882
44,3.1209266821543378,4.318493775261773
45,3.1034379164377848,4.313343376583523
46,3.0461074034372966,4.404379092322456
47,3.016954199473063,4.282169456481934
48,2.986412843068441,4.265041080050998
49,2.9878856976826986,4.272553554111057
50,2.976219399770101,4.157710855272081
51,2.944218063354492,4.181092955271403
52,2.9637302716573077,4.311989512973361
53,3.027112849553426,4.197177630530463
54,2.901237122217814,4.246272457970513
55,2.8991912206014,4.2971575906541615
