epoch,train_loss,val_loss
1,5.577208373857581,4.8930660450097285
2,5.04073192762292,4.571204580879737
3,4.740431889243748,4.297138895870241
4,4.5461962119392725,4.106610414410426
5,4.258203838182532,3.8428174831978876
6,4.058165415473606,3.7595603735322136
7,3.929248353709345,3.6431001966649834
8,3.753920254500016,3.3888006696359514
9,3.663073695224264,3.376096682771835
10,3.5779179593791133,3.2298251498829234
11,3.4655000437860903,3.3966766730484554
12,3.4863725848819898,3.1874692577961063
13,3.3731470419012983,3.208319233140341
14,3.3430649301280146,3.2076856584259956
15,3.268702693607496,2.974433480872267
16,3.276132231173308,2.8999248411373
17,3.118525670922321,2.92367200253752
18,3.1142796537150508,3.2559793731069435
19,3.0685780152030615,3.031744287690512
20,3.0483806340590767,2.79342936878362
21,3.06158503242161,2.7743964891459987
22,2.9840023517608643,2.876185698614304
23,2.9765150961668594,2.7122387659451195
24,2.884331931238589,2.645147637559034
25,2.950666686762934,2.811805655476804
26,2.8373363329016645,2.5601199001648536
27,2.88531145842179,2.756174612964809
28,2.845626820688662,2.6245871115650354
29,2.8062523033307945,2.612752852032664
30,2.6986580309660537,2.5440886362196657
31,2.680186022882876,2.5873196098758497
32,2.7260170397551162,2.5557467159160896
33,2.6835598219995913,2.445372258664491
34,2.641344702762106,2.4228840984260414
35,2.619275072346563,2.478714684809535
36,2.6771417908046558,2.5134274542495896
37,2.5176644377086475,2.4429290849643635
38,2.5218602315239282,2.5348842705576873
39,2.5487192817356275,2.4033154633419573
40,2.596269452053568,2.697201452307793
41,2.609518642010896,2.516418627799378
42,2.500156475150067,2.373095111741836
43,2.5121798256169194,2.322772387630683
44,2.51330944766169,2.525625405889569
45,2.4959279350612475,2.4160585646458563
46,2.4740665321764737,2.4648277752984
47,2.4125440224357275,2.392129421234131
48,2.425346483354983,2.332889853101788
49,2.4176365603571353,2.3313732281860897
50,2.427461924760238,2.35690209786754
51,2.41567441691523,2.4742765163915545
52,2.3984420195869776,2.3273522183914817
53,2.3725133615991343,2.341534368262803
54,2.340873573137366,2.3599720099740775
55,2.3239514724068018,2.218009387166047
56,2.393098499463952,2.261308967902969
57,2.3338686331458716,2.278503295803858
58,2.366717447405276,2.343463135816506
59,2.2976533381835273,2.4267530914180533
60,2.428552700125653,2.247363246833654
61,2.3696760716645615,2.364836252753728
62,2.3470884820689326,2.281297160574227
63,2.3362558665482895,2.182652514992338
64,2.3156202513238657,2.220835012509475
65,2.404594317726467,2.3192375990313274
66,2.276580292245616,2.1859070082341345
67,2.2432991680891616,2.386888325706986
68,2.3248471695443857,2.18190879352165
69,2.3191575278406558,2.4147663126307086
70,2.2963234704473745,2.247820757308939
71,2.2759089832720547,2.27057711414726
72,2.295011800268422,2.230090937995385
73,2.2409414934075396,2.149969354805539
74,2.3074960138486778,2.3893961745516985
75,2.372755283894746,2.224153129850866
76,2.1804568041925845,2.2035593048928526
77,2.191407105197077,2.2717922991629145
78,2.1618913671244746,2.316359533094506
79,2.2857301857160484,2.3081502231356197
80,2.2158308391985684,2.2199837284639847
81,2.209349808485612,2.256333457536934
82,2.1623689610025156,2.2029720428232977
83,2.1135045860124673,2.286895010753768
84,2.2152236544567607,2.111138412939287
85,2.1160983106364375,2.0933365309533993
86,2.0842648278111997,2.1030550878238414
87,2.201210291489311,2.1914221739637623
88,2.16449977522311,2.197604164604313
89,2.123167120892069,2.17927184824116
90,2.074138931606127,2.1891085599079605
91,2.199084934980973,2.2482399740166574
92,2.235381043475607,2.1421075287600853
93,2.070940499720366,2.1844575543048954
94,2.109916142795397,2.1699954266390526
95,2.115204826645229,2.2607941581526405
96,2.093085905779963,2.1558073553828825
97,2.1199990096299546,2.1884172770602643
98,2.0191664954890376,2.155431770588741
99,1.9986892368482507,2.1326985587430065
100,2.028875770776168,2.0570030483332546
101,1.9730778103289397,2.150573801074803
102,2.0493146543917447,2.1551406890892784
103,1.9923220510068147,2.182863238100835
104,1.9451401751974355,2.1024193299046563
105,1.991749354030775,2.296032236627311
106,2.05318530227827,2.261816628051527
107,2.021148945974267,2.1544164806686483
108,2.0258695923763774,2.2011698477852772
109,1.9822235366572505,2.0782257702724993
110,1.9206709187963735,2.207371122252514
111,1.9676672064739724,2.0586536487271965
112,1.9118439477422964,2.006900874379581
113,1.9762219449748164,2.095747592035404
114,1.885295385899751,2.1407836774163993
115,1.9378108200819597,2.3620816735196706
116,1.9799976193386575,2.0325398908173744
117,1.9523709442304529,2.073217205272233
118,1.8785360118617183,2.0826839873613405
119,1.8915939745695696,2.0605053410713996
120,1.8855592789857283,2.1177096900532724
121,1.8447107905926912,2.154728845788099
122,1.8527155388956484,2.0767374657730753
123,1.9285964395688928,2.0487706204748024
124,1.822386207787887,1.997567647252201
125,1.8669350924699202,2.09662283238629
126,1.8716634304627129,2.2167064105840426
127,1.9243049828902534,2.0752193093628266
128,1.9324135883994724,2.054011694820131
129,1.8255444505940313,2.1314380369238943
130,1.8261338938837466,2.1394149145475763
131,1.8239881422208704,2.0808020728350343
132,1.8496997771055803,2.1069066363589495
133,1.7863822294318157,2.0910325746562526
134,1.7993115290351536,2.03409269411045
135,1.8112836350565371,1.9876858592033386
136,1.8142202574273814,2.087781910397133
137,1.8967963301617166,2.124325116147023
138,1.8590346730273704,2.0516554488295036
139,1.7176029526669045,2.011483916566392
140,1.77582701911097,2.037229669323966
141,1.7956734066424163,2.0859405986205277
142,1.8259896972905034,1.9802695048085257
143,1.711897868177165,1.990874233817266
144,1.736852412638457,2.0302130740864546
145,1.7195613073266072,2.1643756567282453
146,1.6949291799379431,2.0942686290451973
147,1.656797170639038,2.1486183721828724
148,1.648488340170487,1.9864211038124462
149,1.721121987570887,2.0012781802287773
150,1.7282775744147922,2.025890788756126
151,1.7725558488265327,2.046056297035585
152,1.6818455716838008,2.008498974247084
153,1.657166776449784,1.9649410558140967
154,1.6819561149763025,2.0426437695492727
155,1.6316538997318433,2.02645505936021
156,1.6845753970353499,1.9471429318764322
157,1.6478081008662349,1.9355573751052877
158,1.658262242441592,2.099412845678566
159,1.6975316586701765,1.9330831751350528
160,1.6290089151133662,2.0189201762853575
161,1.6619140117064766,2.1187283692281107
162,1.6277045529821645,1.9968981248616515
163,1.5944578310717707,2.078001872731306
164,1.7096428767494534,2.006263918948896
165,1.5925997754801875,2.028919457896682
166,1.625755532928135,1.9696154855499584
167,1.6272930373316226,1.9802338595889488
168,1.6380322860634846,2.06165979108863
169,1.568869227948396,2.0265972223492037
170,1.6347234534180684,2.2286059570706582
171,1.6116828244665395,2.0176284786098257
172,1.6085493253624958,2.0726439437261956
173,1.6096607032029524,2.0108743318184676
174,1.5667381157045779,2.0387049607994143
175,1.5160287800042525,2.0626308418830894
176,1.5143163359683494,2.0960744443675376
177,1.563709538915883,2.0000254465857155
178,1.5327425573183142,2.048754983697056
179,1.553563558537027,2.1019354219607416
180,1.5369735334230505,2.020335457705926
181,1.493579574253248,2.093616943221447
182,1.6122062698654507,2.0674274972647675
183,1.5369258885798247,1.9853678235666155
184,1.4853980567144311,2.123718122148645
185,1.5157135310380354,2.009608540488997
186,1.4807143988816633,2.0456146789976386
187,1.5016289249710415,2.062486061051529
188,1.4730350349260413,2.0259923946430534
189,1.4670437574386597,1.9908283295381823
190,1.4700907987097036,2.1436065563485642
