epoch,train_loss,val_loss
1,5.92066338857015,4.53243409898546
2,5.341444206237793,4.886483584509955
3,5.213875865936279,4.874691558414035
4,5.16623067855835,4.790282573699951
5,4.959898376464844,4.703037556542291
6,4.678527164459228,4.520568127102322
7,4.602932993570963,4.430509185791015
8,4.441210842132568,4.409935198889839
9,4.432697010040283,4.401099745432536
10,4.302995363871257,4.1108498350779215
11,4.2147948265075685,4.660790909661187
12,4.167330964406331,4.526065603892008
13,4.096338160832723,4.319923765394423
14,4.017908684412638,4.247464531792534
15,3.891991440455119,4.354476047092014
16,3.8127219835917154,4.392152128219604
17,3.7156490802764894,4.01692389594184
18,3.7799516518910727,4.189140273200141
19,3.6157540639241534,4.076591732237074
20,3.608492072423299,4.238286257849799
21,3.5927990277608237,3.89390592151218
22,3.5441200415293377,3.956746997833252
23,3.426715596516927,4.138905215793185
24,3.4361733277638753,4.35707969877455
25,3.5491583983103436,4.182081434461805
26,3.437083371480306,3.7725209787156846
27,3.302247683207194,3.968205418056912
28,3.2665098667144776,3.759640795389811
29,3.1981887658437094,3.827150313059489
30,3.2497368653615317,3.6884478918711343
31,3.3140249888102216,3.642109675937229
32,3.225511821111043,4.076258250342475
33,3.2410281181335447,4.180197372436523
34,3.1705874601999917,3.6953512064615883
35,3.0821189721425375,3.7627982648213703
36,3.0254027366638185,4.088564609951443
37,3.0579092025756838,3.972166025373671
38,3.122879966100057,4.010073036617703
39,3.1628506183624268,3.906976583268907
40,3.1401601791381837,4.2400247086419
41,2.9835278034210204,4.446741627587213
42,3.044654051462809,3.824224549399482
43,2.9509188810984295,3.8380280282762316
44,2.9764041264851886,3.7537360445658368
45,2.98209711710612,3.963538778093126
46,3.0421461900075277,3.9334064123365615
47,2.989924192428589,3.9463691965738934
48,3.014808734258016,4.5889019563463
49,2.955221112569173,3.9759266620212133
50,3.03460423151652,3.808311112721761
51,2.9735943635304767,3.78550505956014
52,2.940374755859375,3.8798136859469943
53,2.944712209701538,3.9933263948228626
54,2.8660948435465494,4.460419953664144
55,2.8757009506225586,3.86906243218316
56,2.84266988436381,3.987526747385661
57,2.904463354746501,3.9077871725294324
58,2.870118490854899,3.9896327188279894
59,2.870074653625488,4.078307105170356
60,2.82893435160319,4.233871801164415
61,2.828150256474813,4.158232364654541
62,2.7972527662913005,4.1374617428249785
63,2.7241793155670164,4.014844192928738
64,2.71221817334493,4.146757371690538
65,2.831046692530314,4.079702156914605
66,2.735748879114787,4.410066248575847
67,2.72750137646993,5.099849043952094
68,2.8178465366363525,4.144504275851779
69,2.767323891321818,4.78907015270657
70,2.7702762762705486,4.7001101854112415
71,2.694996976852417,4.30624870300293
72,2.654705254236857,4.704539182451036
73,2.6703511397043864,3.9925673060946996
74,2.6528430461883543,4.354846218956841
75,2.6560375849405924,4.003139974806044
76,2.750784079233805,4.308315247429742
77,2.6541736443837483,4.814438116285536
78,2.6208661715189616,5.031991375817193
79,2.7650650342305503,5.1429241816202795
80,2.6882318019866944,5.265635041130913
81,2.631958484649658,4.092380797068278
