epoch,train_loss,val_loss
1,2.7840513865152996,1.8540712581740486
2,2.17997993628184,1.710298213428921
3,1.8612044254938762,1.5283520200517442
4,1.514473303159078,1.3608992910385131
5,1.3221319754918417,1.2376128027174207
6,1.2132959524790445,1.1215688207414416
7,1.141973570982615,1.1110705031288994
8,1.116539231936137,1.0619796726438735
9,1.0550527175267537,1.067731213039822
10,1.0230817437171935,1.0796749676598443
11,1.0096167882283529,1.1384413925806682
12,1.0368998885154723,1.0369708797666761
13,0.9821518619855245,0.99873810450236
14,1.0183088302612304,1.0529651551776462
15,0.9885758241017659,1.1733953534232247
16,0.9541591525077819,1.1020237196816338
17,0.957334061463674,1.093810060289171
18,0.9454384088516236,1.0548089377085368
19,0.953897758324941,1.1614991246329414
20,0.9189230998357137,1.1269035810894437
21,0.9305789748827616,1.2325857962502373
22,0.9050050497055053,1.1669195079803467
23,0.8937937299410502,1.0983689186308119
24,0.900075391928355,1.0325350099139743
25,0.8935527642567952,1.0392624150382148
26,0.8678043087323507,1.0157248290379841
27,0.8662813146909077,1.0932282315360176
28,0.8572346289952596,1.039606311586168
29,0.9054401675860088,0.9862057540151808
30,0.8593001166979471,1.0346397638320923
31,0.8351727962493897,1.0500277196036445
32,0.8594106197357178,1.1151348961724175
33,0.8348705808321635,1.0048324759801228
34,0.8506281773249308,0.97268607934316
35,0.8305030584335327,1.0013417930073207
36,0.8196767052014668,1.018747717804379
37,0.8160205880800883,1.049883406162262
38,0.8383760293324788,1.073011599911584
39,0.8090245167414347,1.0264802079730564
40,0.8242958426475525,1.02620448006524
41,0.799970010916392,1.1468289709091186
42,0.7791703899701437,1.0397967131932577
43,0.771757451693217,0.9773434334331088
44,0.795783543586731,1.033977698220147
45,0.7874232172966004,1.1981557618247138
46,0.8111595670382182,1.1820592297448052
47,0.7781035423278808,0.9959139752388001
48,0.7505233367284139,1.1119361146291098
49,0.7250091989835104,1.1474107758204142
50,0.7623721917470296,0.9970637755923801
51,0.749735152721405,1.079763543870714
52,0.7529032111167908,1.1196659379535252
53,0.7227117260297139,1.1239727894465128
54,0.7222002824147542,1.119075328509013
55,0.7144198854764302,1.0077820626894634
56,0.723142671585083,0.9471761110093858
57,0.6996833403905233,0.9942795040872362
58,0.7097867727279663,1.0075463581085204
59,0.7005036274592081,1.100570741229587
60,0.70889759461085,0.9677518542607625
61,0.7380764007568359,1.058465994199117
62,0.7277198712031047,1.1432238886091444
63,0.7037630677223206,1.0639515373441908
64,0.679797907670339,0.9502277451091342
65,0.6748079538345337,0.9393471129735311
66,0.6561005214850107,1.0314864166577657
67,0.6563231070836385,1.052399468421936
68,0.6673442602157593,1.0204318783018325
69,0.6538115123907725,1.1692143710454306
70,0.6666962742805481,1.0588833618164062
71,0.6463963111241658,0.9595104357931349
72,0.6221481045087178,1.0706154621971977
73,0.6623814145723979,1.1490655856662326
74,0.6083171725273132,1.12099436601003
75,0.6190280357996623,0.9608424486054314
76,0.6501738707224528,0.9870982376734415
77,0.6142644464969635,1.050680571132236
78,0.620970590909322,1.0344802480273776
79,0.6169498662153879,1.0426525767644246
80,0.614402977625529,1.0795736376444498
81,0.6244619170824687,0.9779212453630235
82,0.6291115681330363,0.9257218106587728
83,0.5932362894217174,1.0023284965091281
84,0.5844998935858409,0.9840913783179389
85,0.5826117316881816,1.0331330347061156
86,0.6064559559027354,1.0482717577616374
87,0.5803058882554372,0.9819507553842333
88,0.6031035343805949,0.9818661626180013
89,0.6006889184315999,0.9499854461352031
90,0.5784655094146729,1.126370963520474
91,0.5890226940313975,1.0288420301013523
92,0.5972011089324951,0.9349167717827691
93,0.5819974919160207,0.9329462713665433
94,0.5529221793015798,0.9498704939418369
95,0.5619662761688232,0.9772530478901333
96,0.5787304917971293,1.0326163636313543
97,0.5601443628470103,1.0237926287121244
98,0.560665633281072,1.025208207236396
99,0.5349171300729115,0.9960311767790052
100,0.565752379099528,0.9742281675338745
101,0.5367900888125102,1.0273161209954156
102,0.5393964608510335,0.9978417989942763
103,0.5227353811264038,0.9556454051865472
104,0.5121584395567577,1.0002755117416382
105,0.5393694798151653,1.1007169432110258
106,0.5481241106986999,1.0225021897421942
107,0.5245100696881612,1.0247357908884684
108,0.5471961220105489,1.0689596064885458
109,0.5263492266337076,1.0846753936343723
110,0.530325706799825,0.9877688935067919
111,0.5229732791582743,1.0231479173236424
112,0.537797870238622,1.1032036346859402
113,0.5372738718986512,1.1618157789442274
114,0.5181769808133443,0.9735459057490031
115,0.5251664340496063,0.9773706820276048
116,0.5181837121645609,1.103232865333557
117,0.5167787651220958,1.0562659131156074
118,0.5222749571005504,0.969836171997918
119,0.5159861445426941,0.9979878128899469
120,0.5175476769606272,1.011048653125763
121,0.5064000904560089,1.061821574634976
122,0.48681080937385557,0.9742247751024035
