epoch,train_loss,val_loss
1,7.842066992884097,5.056386888519792
2,5.029473781585693,4.508736371337218
3,4.6285745786583945,4.241613859644278
4,4.369026173716006,3.9144981623352724
5,4.101902329403421,3.6867570082346597
6,3.9398736642754595,3.532696622133912
7,3.6997172832489014,3.2881299674346756
8,3.5502630731333857,3.09187626707324
9,3.3497374057769775,2.9789484171171163
10,3.294700591460518,3.0212465928605767
11,3.22417602331742,2.906580678687608
12,3.177136701086293,2.748495980727771
13,3.116690749707429,2.77739561293736
14,3.15434453798377,2.7758297526146753
15,3.107752509739088,2.7592071830076947
16,3.0235526458076807,2.638970610195612
17,3.0272666371386983,2.7194032202739034
18,3.0410749912261963,2.564545712195152
19,2.9314389539801557,2.550235089520121
20,2.9540813072868017,2.6106250404326383
21,2.8411097526550293,2.588862637186182
22,2.9489241786625073,2.5032075075407003
23,2.905203041823014,2.6379797622848806
24,2.7762291120446245,2.50973744366123
25,2.7937593771063765,2.4501988861514845
26,2.807718784912773,2.712373592965202
27,2.8369118234385615,2.434381131626686
28,2.755806373513263,2.4501547143479026
29,2.711193799972534,2.386120996527764
30,2.752458551655645,2.419841622518114
31,2.692200992418372,2.4946013324516865
32,2.6957086791162905,2.410823407580373
33,2.6834078249724014,2.3683232709395985
34,2.649268248806829,2.3662581010298296
35,2.630495662274568,2.4049012260331923
36,2.6188052633534307,2.374449088882152
37,2.59839593845865,2.5216432550393515
38,2.682780649351037,2.462839516069607
39,2.596284565718278,2.471965087018394
40,2.556781063909116,2.363694879305921
41,2.5539805059847622,2.3075692423775833
42,2.5562824580980386,2.6516311391982823
43,2.6128787476083506,2.36319812992716
44,2.5116677802541982,2.3107439814848676
45,2.5190556049346924,2.5125753951795176
46,2.539464826169221,2.3041597470107487
47,2.4879568141439687,2.2975994713050274
48,2.4735112915868345,2.3036308669518504
49,2.477190245752749,2.412395223113131
50,2.469272416570912,2.355906790609859
51,2.445435161175935,2.3201263397521554
52,2.41777069153993,2.4819988751214397
53,2.448974091073741,2.2565858909249634
54,2.435719396757043,2.311153069015377
55,2.3626598534376724,2.3165541943111365
56,2.351991917776025,2.2670972353827525
57,2.327359738557235,2.275332748397323
58,2.436032709868058,2.4218979440116355
59,2.3422460556030273,2.3184340289144805
60,2.3288173364556353,2.2551098835369774
61,2.340069382087044,2.2327636923671754
62,2.298907730890357,2.255674905356625
63,2.263425842575405,2.2245787766354144
64,2.276565572489863,2.2407489249857333
65,2.2369488166726152,2.2744547591721718
66,2.2325958065364673,2.2546631357229776
67,2.2302743818448936,2.364482941377918
68,2.205570848091789,2.3065123814196626
69,2.2505016482394673,2.329867056907044
70,2.2314046828643135,2.2838447934668253
71,2.309276953987453,2.35319086736884
72,2.2179797265840615,2.2068708264794887
73,2.1845967406811924,2.2530068497355646
74,2.186880210171575,2.227304925603315
75,2.154389225918314,2.2717959040124227
76,2.1528086765952734,2.1959458783309977
77,2.1760812064875728,2.2731597371009427
78,2.132373281147169,2.26185115047066
79,2.137293489083,2.3007366585009024
80,2.0884348154067993,2.272273967417147
81,2.1540981945784194,2.4277913399635924
82,2.186047569565151,2.2295016487111075
83,2.0707117681917935,2.1914188494038647
84,2.087474418723065,2.3500142511257454
85,2.067980108053788,2.2396500622930606
86,2.069105055021203,2.190582433679544
87,1.9936322492101919,2.25250342660699
88,2.0701991008675615,2.2318638415376015
89,1.9992782810459966,2.2323728330207593
90,2.0507115954938144,2.2825808019349068
91,2.0188836429430093,2.27027193836601
92,1.9939631949300352,2.2041085213012277
93,2.0159557694974155,2.2322690125667686
94,1.9680394245230632,2.3024032496880564
95,1.9950971499733303,2.24534603321191
96,1.9531104512836621,2.2014236955931694
97,1.9607234934101934,2.2379454561501495
98,1.984905667926954,2.3079884814165186
99,1.9097173680429873,2.2253325340176415
100,1.8886187180228855,2.250307366867696
101,1.8899354520051375,2.300074840708541
102,1.9101791900137197,2.2455556885270047
103,1.914300747539686,2.3099320525965417
104,1.953217133231785,2.240376425183509
105,1.9279311221578848,2.28245347787526
106,1.9277038004087366,2.3362267529668888
107,1.9036467179008152,2.2465715887789557
108,1.8567766210307246,2.2549770948972254
109,1.8866082015244856,2.265316115266364
110,1.885630296624225,2.2112004244623105
111,1.8668578189352285,2.272771898379996
112,1.8283241468927134,2.247268601225756
113,1.8318055608998174,2.1964871981912406
114,1.8331298776294873,2.4512485485759976
115,1.8409481255904487,2.2386153374821687
116,1.7809043552564539,2.359675617585826
117,1.8161074104516401,2.233942990789072
118,1.7930465833000515,2.2400465648693157
119,1.7645721435546875,2.3119247728142858
120,1.8082274250362231,2.2401991987359753
121,1.765531731688458,2.227039962432273
122,1.77586785606716,2.38289455474244
123,1.780440496361774,2.2690227635964217
124,1.76749354860057,2.2202352781269505
125,1.7602455356846685,2.3724995828528708
126,1.7338463275328926,2.2067134380340576
