epoch,train_loss,val_loss
1,6.090768114725749,5.074996251000298
2,5.465071932474772,5.114223088158502
3,5.3773138682047525,4.791576432122125
4,5.302967007954916,5.002220090230306
5,5.207737572987875,4.869300988515218
6,5.180497233072916,5.019614537556966
7,4.877486610412598,4.725708844926622
8,4.8931246121724445,4.724478265974256
9,4.753984578450521,4.737749756707085
10,4.598824119567871,4.497848074171278
11,4.45718313852946,4.2427884123060435
12,4.3765818277994795,4.173591562906901
13,4.242351277669271,4.38611360973782
14,4.335413678487142,4.116527383592394
15,4.085111347834269,4.709962692260742
16,3.9383164564768474,4.123594498104519
17,3.9336329619089763,4.2783750428093805
18,3.877055374781291,3.869793332417806
19,3.7486029783884685,3.7541940201653374
20,3.7122049808502195,4.017241378360325
21,3.7779369513193766,3.7288516161176894
22,3.6222344398498536,3.942474782731798
23,3.59598871866862,3.722034282684326
24,3.532159852981567,3.6804510656992595
25,3.6453583876291913,4.24458440568712
26,3.5738407135009767,3.7408863343132865
27,3.4082844893137616,3.9566864818996854
28,3.497446123758952,3.793114899529351
29,3.382542117436727,4.004567898644341
30,3.3420225461324056,3.7144588216145835
31,3.4310550848642984,3.8421711116366914
32,3.44388968149821,3.6465002748701307
33,3.317848555246989,3.5803453901078965
34,3.3161078453063966,3.683364276885986
35,3.381270488103231,3.565644113752577
36,3.2702542622884114,3.5849008157518174
37,3.309954945246379,3.574048934512668
38,3.3246803283691406,3.9313056076897515
39,3.212013085683187,3.75943238152398
40,3.2132332801818846,3.839417847527398
41,3.3377891381581626,4.507242543962267
42,3.4212570985158286,3.976059080759684
43,3.2275331815083823,3.6776677237616644
44,3.1924415906270345,3.7560414038764107
45,3.289701477686564,3.767916486528185
46,3.2320317109425862,3.670339861975776
47,3.216908025741577,3.5563381883833145
48,3.1497392336527508,3.6846540069580076
49,3.175663423538208,3.8576294242011175
50,3.189477523167928,3.59046781539917
51,3.172429577509562,3.7152138031853568
52,3.156826893488566,3.9271208042568633
53,3.2540671666463217,3.4010119374593097
54,3.110779635111491,3.5767353683047824
55,3.1343262990315757,3.5343544737497967
56,3.165357557932536,3.5528476524353025
57,3.033952061335246,3.5805870797899035
58,3.1653623580932617,3.7213207393222385
59,3.1340022563934324,3.9021424590216744
60,3.0640118439992268,3.6577156617906357
61,3.0464863141377765,3.6179040336608885
62,3.0941295782725016,3.52258425394694
63,3.0375131130218507,3.6407651435004342
64,3.043161471684774,3.6095981544918483
65,3.0746329625447593,3.6621414523654514
66,3.0619622707366942,3.585701772901747
67,3.058898115158081,3.801124316321479
68,3.132340431213379,3.6677457597520617
69,2.987364991505941,3.791388284895155
70,3.031453577677409,3.693290286593967
71,3.01071351369222,3.512495337592231
72,2.978447198867798,3.7234039200676814
73,3.002434571584066,3.7586717308892146
74,3.036594263712565,3.9456395212809245
75,3.068225129445394,3.7297178988986546
76,2.940866724650065,3.800323496924506
77,3.037858168284098,3.958461091783312
78,3.0103431701660157,3.6093663936191134
79,2.9768935203552247,3.825349949730767
80,2.9933189392089843,3.6478360875447593
81,2.991301186879476,3.9922181553310816
82,3.05822704633077,3.674469559987386
83,2.9609798590342202,3.8467498185899522
84,3.106888500849406,3.4672343487209742
85,2.9999249935150147,3.6214163102044
86,2.9650972843170167,3.3928156365288626
87,3.0187228520711265,3.6086081822713214
88,2.950670067469279,3.6988184293111166
89,3.0765671412150066,3.7306418334113225
90,3.0086830298105878,3.751356001959907
91,2.948580519358317,3.9927900971306696
92,2.94984712600708,3.5932419628567165
93,2.903601614634196,4.133472716013591
94,3.0214459896087646,3.727041744656033
95,2.9151356697082518,3.7170850817362466
96,3.006052303314209,3.7948292711046006
97,2.9306195735931397,3.5153390396965873
98,2.911685578028361,3.5643037901984322
99,2.8133700847625733,3.858532911936442
100,2.9130049069722492,3.802574874030219
101,2.907468557357788,3.6999646208021377
102,2.7946197350819904,3.5535277938842773
103,2.808205238978068,3.7823004659016926
104,2.915547513961792,3.5912661594814725
105,2.8607411702473957,3.793346807691786
106,2.879813226064046,3.600676646762424
107,2.856229639053345,3.697814345889621
108,2.8735318342844645,3.651881578233507
109,2.851214361190796,3.635058411492242
110,2.7390437761942548,3.5206474579705134
111,2.8199169635772705,3.4964588419596354
112,2.8349162101745606,3.661921020083957
113,2.8596813360850017,3.681119302113851
114,2.766595808664958,3.4494361294640434
115,2.8221805413564045,3.497208578321669
116,2.806175454457601,3.6398957294887966
117,2.818492396672567,3.718832096523709
118,2.826790475845337,3.6303902837965225
119,2.8493815263112388,3.846291330125597
120,2.841516701380412,3.776379871368408
121,2.722011168797811,3.698494658999973
122,2.8204306602478026,3.8654104889763725
123,2.734442202250163,3.7510300911797416
124,2.740060234069824,3.6505677922566733
125,2.755204264322917,3.906641042497423
126,2.729760424296061,4.026348758273654
127,2.763073380788167,4.044976170857748
128,2.7897252241770425,3.974083432091607
129,2.724487829208374,3.9294344817267524
130,2.6842853387196857,3.650697663625081
131,2.721630827585856,3.747952202690972
132,2.7174143473307293,3.884548219045003
133,2.7077627976735434,3.9649051051669653
134,2.7172675927480063,3.7915985488891604
135,2.7648451487223307,3.661093381245931
136,2.7227147738138835,3.8065818977355956
