path_id,x,y,z,r,g,b
154,-3.358,7.429,0.000,0,0,1
155,-3.554,7.673,0.000,0,0,1
155,-3.804,7.845,0.000,0,0,1
155,-4.077,7.948,0.000,0,0,1
155,-4.306,7.949,0.000,0,0,1
155,-4.461,7.833,0.000,0,0,1
155,-4.508,7.649,0.000,0,0,1
155,-4.484,7.347,0.000,0,0,1
155,-4.447,7.060,0.000,0,0,1
156,-4.402,6.755,0.000,0,0,1
156,-4.394,6.435,0.000,0,0,1
156,-4.389,6.112,0.000,0,0,1
156,-4.361,5.780,0.000,0,0,1
156,-4.336,5.482,0.000,0,0,1
156,-4.312,5.174,0.000,0,0,1
156,-4.295,4.860,0.000,0,0,1
156,-4.255,4.534,0.000,0,0,1
157,-4.228,4.205,0.000,0,0,1
157,-4.146,3.851,0.000,0,0,1
157,-4.098,3.517,0.000,0,0,1
157,-4.009,3.160,0.000,0,0,1
157,-3.967,2.761,0.000,0,0,1
157,-3.872,2.413,0.000,0,0,1
157,-3.762,2.061,0.000,0,0,1
157,-3.628,1.667,0.000,0,0,1
158,-3.552,1.270,0.000,0,0,1
158,-3.497,0.885,0.000,0,0,1
158,-3.427,0.515,0.000,0,0,1
158,-3.352,0.136,0.000,0,0,1
158,-3.353,0.082,0.000,0,0,1
158,-3.309,-0.021,0.000,0,0,1
158,-3.091,-0.132,0.000,0,0,1
158,-2.864,-0.218,0.000,0,0,1
159,-2.574,-0.279,0.000,0,0,1
159,-2.217,-0.366,0.000,0,0,1
159,-1.884,-0.277,0.000,0,0,1
159,-1.646,0.026,0.000,0,0,1
159,-1.654,0.395,0.000,0,0,1
159,-1.715,0.779,0.000,0,0,1
159,-1.729,1.165,0.000,0,0,1
159,-1.743,1.506,0.000,0,0,1
160,-1.809,1.826,0.000,0,0,1
160,-1.904,2.100,0.000,0,0,1
160,-2.007,2.412,0.000,0,0,1
160,-2.072,2.736,0.000,0,0,1
160,-2.183,3.061,0.000,0,0,1
160,-2.243,3.344,0.000,0,0,1
160,-2.342,3.707,0.000,0,0,1
160,-2.410,4.035,0.000,0,0,1
161,-2.524,4.386,0.000,0,0,1
161,-2.550,4.461,0.000,0,0,1
161,-2.575,4.522,0.000,0,0,1
161,-2.667,4.797,0.000,0,0,1
162,-2.730,5.125,0.000,0,0,1
162,-2.680,5.285,0.000,0,0,1
162,-2.700,5.175,0.000,0,0,1
162,-2.715,5.091,0.000,0,0,1
162,-2.731,5.182,0.000,0,0,1
162,-2.683,5.314,0.000,0,0,1
162,-2.478,5.396,0.000,0,0,1
162,-2.286,5.512,0.000,0,0,1
163,-2.083,5.556,0.000,0,0,1
163,-1.958,5.468,0.000,0,0,1
163,-2.039,5.322,0.000,0,0,1
163,-2.190,5.355,0.000,0,0,1
163,-2.410,5.379,0.000,0,0,1
163,-2.637,5.403,0.000,0,0,1
163,-2.906,5.343,0.000,0,0,1
163,-3.200,5.360,0.000,0,0,1
164,-3.471,5.406,0.000,0,0,1
164,-3.597,5.286,0.000,0,0,1
164,-3.677,4.911,0.000,0,0,1
164,-3.649,4.561,0.000,0,0,1
164,-3.690,4.207,0.000,0,0,1
164,-3.656,3.868,0.000,0,0,1
164,-3.526,3.504,0.000,0,0,1
164,-3.293,3.209,0.000,0,0,1
165,-3.021,3.036,0.000,1,0,1
165,-2.641,3.029,0.000,1,0,1
165,-2.300,3.158,0.000,1,0,1
165,-2.014,3.358,0.000,1,0,1
165,-1.725,3.511,0.000,1,0,1
165,-1.421,3.526,0.000,1,0,1
165,-1.083,3.468,0.000,1,0,1
165,-0.761,3.389,0.000,1,0,1
166,-0.432,3.207,0.000,1,0,1
166,-0.095,3.018,0.000,1,0,1
166,0.271,2.924,0.000,1,0,1
166,0.509,2.794,0.000,1,0,1
166,0.852,2.839,0.000,1,0,1
166,1.033,2.740,0.000,1,0,1
166,1.086,2.854,0.000,1,0,1
166,1.042,3.248,0.000,1,0,1
166,1.061,3.525,0.000,1,0,1
167,1.110,3.748,0.000,1,0,1
167,1.015,4.579,0.000,1,0,1
167,0.653,5.884,0.000,1,0,1
167,0.334,5.779,0.000,1,0,1
167,0.174,5.505,0.000,1,0,1
167,0.095,5.160,0.000,1,0,1
167,0.054,4.842,0.000,1,0,1
167,-0.021,4.497,0.000,1,0,1
168,-0.088,4.151,0.000,1,0,1
168,-0.194,3.847,0.000,1,0,1
168,-0.309,3.531,0.000,1,0,1
168,-0.457,3.276,0.000,1,0,1
168,-0.718,3.071,0.000,1,0,1
168,-1.006,2.908,0.000,1,0,1
168,-1.288,2.689,0.000,1,0,1
168,-1.614,2.434,0.000,1,0,1
169,-1.744,2.046,0.000,1,0,1
169,-1.659,1.741,0.000,1,0,1
169,-2.978,2.000,0.000,1,0,1
169,-2.680,1.712,0.000,1,0,1
169,-2.338,1.685,0.000,1,0,1
169,-1.977,1.726,0.000,1,0,1
169,-1.619,1.680,0.000,1,0,1
169,-1.275,1.670,0.000,1,0,1
169,-0.926,1.762,0.000,1,0,1
170,-0.586,1.839,0.000,1,0,1
170,-0.267,1.936,0.000,1,0,1
170,0.051,2.074,0.000,1,0,1
170,0.453,2.345,0.000,1,0,1
170,0.743,2.315,0.000,1,0,1
170,1.021,2.376,0.000,1,0,1
170,1.391,2.397,0.000,1,0,1
170,1.824,2.111,0.000,1,0,1
170,1.984,1.743,0.000,1,0,1
171,2.044,1.748,0.000,1,0,1
171,2.065,1.421,0.000,1,0,1
171,2.103,1.122,0.000,1,0,1
171,2.199,0.802,0.000,1,0,1
171,2.260,0.456,0.000,1,0,1
171,2.233,0.098,0.000,1,0,1
171,2.070,-0.247,0.000,1,0,1
171,1.767,-0.446,0.000,1,0,1
171,1.429,-0.389,0.000,1,0,1
172,1.165,-0.154,0.000,1,0,1
172,1.071,0.199,0.000,1,0,1
172,1.209,0.546,0.000,1,0,1
172,1.496,0.726,0.000,1,0,1
172,1.818,0.638,0.000,1,0,1
172,2.077,0.364,0.000,1,0,1
172,2.104,-0.010,0.000,1,0,1
173,1.171,0.042,0.000,1,0,1
173,1.216,0.470,0.000,1,0,1
173,1.479,0.781,0.000,1,0,1
173,1.919,0.823,0.000,1,0,1
173,2.220,0.628,0.000,1,0,1
173,2.296,0.444,0.000,1,0,1
173,2.294,0.268,0.000,1,0,1
173,2.062,-0.036,0.000,1,0,1
173,1.713,-0.205,0.000,1,0,1
174,1.347,-0.335,0.000,1,0,1
174,0.988,-0.433,0.000,1,0,1
174,0.629,-0.496,0.000,1,0,1
174,0.267,-0.484,0.000,1,0,1
174,-0.065,-0.378,0.000,1,0,1
174,-0.366,-0.061,0.000,1,0,1
174,-0.429,0.314,0.000,1,0,1
174,-0.227,0.590,0.000,1,0,1
174,0.151,0.674,0.000,1,0,1
175,0.454,0.515,0.000,1,0,1
175,0.566,0.171,0.000,1,0,1
175,0.506,-0.173,0.000,1,0,1
175,0.236,-0.390,0.000,1,0,1
175,-0.084,-0.564,0.000,1,0,1
175,-0.418,-0.733,0.000,1,0,1
175,-0.755,-0.832,0.000,1,0,1
175,-1.142,-0.774,0.000,1,0,1
175,-1.484,-0.618,0.000,1,0,1
176,-1.743,-0.344,0.000,1,0,1
176,-1.895,0.005,0.000,1,0,1
176,-1.782,0.350,0.000,1,0,1
176,-1.495,0.643,0.000,1,0,1
176,-1.115,0.678,0.000,1,0,1
176,-0.817,0.491,0.000,1,0,1
176,-0.709,0.146,0.000,1,0,1
176,-0.891,-0.187,0.000,1,0,1
177,-1.235,-0.358,0.000,1,0,1
177,-1.630,-0.282,0.000,1,0,1
177,-1.806,-0.166,0.000,1,0,1
177,-1.825,-0.150,0.000,1,0,1
177,-1.827,-0.149,0.000,1,0,1
177,-1.994,-0.010,0.000,1,0,1
177,-2.114,0.138,0.000,1,0,1
178,-2.247,0.269,0.000,1,0,1
178,-2.352,0.356,0.000,1,0,1
178,-2.260,0.245,0.000,1,0,1
178,-2.313,0.054,0.000,1,0,1
178,-2.346,0.035,0.000,1,0,1
178,-2.542,-0.069,0.000,1,0,1
178,-2.795,-0.203,0.000,1,0,1
178,-2.837,-0.257,0.000,1,0,1
179,-3.001,-0.337,0.000,1,0,1
179,-3.142,-0.260,0.000,1,0,1
179,-3.186,-0.073,0.000,1,0,1
179,-3.105,0.118,0.000,1,0,1
179,-2.904,0.245,0.000,1,0,1
179,-2.581,0.313,0.000,1,0,1
179,-2.256,0.399,0.000,1,0,1
179,-1.918,0.440,0.000,1,0,1
179,-1.559,0.487,0.000,1,0,1
180,-1.186,0.556,0.000,1,0,1
180,-0.841,0.628,0.000,1,0,1
180,-0.508,0.705,0.000,1,0,1
180,-0.136,0.770,0.000,1,0,1
180,0.213,0.839,0.000,1,0,1
180,0.581,0.859,0.000,1,0,1
180,0.967,0.829,0.000,1,0,1
180,1.338,0.733,0.000,1,0,1
180,1.680,0.649,0.000,1,0,1
181,2.028,0.535,0.000,1,0,1
181,2.368,0.519,0.000,1,0,1
181,2.734,0.644,0.000,1,0,1
181,3.078,0.781,0.000,1,0,1
181,3.405,0.800,0.000,1,0,1
181,3.706,0.655,0.000,1,0,1
181,3.980,0.455,0.000,1,0,1
181,4.310,0.315,0.000,1,0,1
181,4.695,0.304,0.000,1,0,1
182,5.056,0.311,0.000,1,0,1
182,5.366,0.480,0.000,1,0,1
182,5.618,0.749,0.000,1,0,1
182,5.813,1.034,0.000,1,0,1
182,5.897,1.405,0.000,1,0,1
182,5.678,1.710,0.000,1,0,1
182,5.330,1.771,0.000,1,0,1
182,5.034,1.590,0.000,1,0,1
183,4.887,1.274,0.000,1,0,1
183,4.984,0.961,0.000,1,0,1
183,5.270,0.781,0.000,1,0,1
183,5.620,0.836,0.000,1,0,1
183,5.887,1.107,0.000,1,0,1
183,5.905,1.428,0.000,1,0,1
183,5.755,1.725,0.000,1,0,1
183,5.514,2.005,0.000,1,0,1
184,5.208,2.200,0.000,1,0,1
184,4.863,2.289,0.000,1,0,1
184,4.480,2.275,0.000,1,0,1
184,4.143,2.085,0.000,1,0,1
184,4.012,1.704,0.000,1,0,1
184,4.187,1.373,0.000,1,0,1
184,4.505,1.239,0.000,1,0,1
184,4.857,1.385,0.000,1,0,1
184,5.053,1.600,0.000,1,0,1
185,5.072,2.062,0.000,1,0,1
185,4.788,2.285,0.000,1,0,1
185,4.424,2.384,0.000,1,0,1
185,4.068,2.444,0.000,1,0,1
185,3.778,2.683,0.000,1,0,1
185,3.671,3.063,0.000,1,0,1
185,3.878,3.371,0.000,1,0,1
185,4.214,3.452,0.000,1,0,1
185,4.518,3.356,0.000,1,0,1
186,4.721,3.087,0.000,1,0,1
186,4.719,2.754,0.000,1,0,1
186,4.508,2.504,0.000,1,0,1
186,4.292,2.207,0.000,1,0,1
186,4.126,1.162,0.000,1,0,1
186,3.966,0.846,0.000,1,0,1
187,3.710,0.582,0.000,1,0,1
187,3.372,0.446,0.000,1,0,1
187,3.019,0.377,0.000,1,0,1
187,2.679,0.439,0.000,1,0,1
187,2.352,0.550,0.000,1,0,1
187,2.032,0.660,0.000,1,0,1
187,1.720,0.771,0.000,1,0,1
187,1.632,0.782,0.000,1,0,1
188,1.632,0.782,0.000,1,0,1
188,1.631,0.782,0.000,1,0,1
189,1.631,0.782,0.000,1,0,1
189,1.632,0.782,0.000,1,0,1
190,1.632,0.782,0.000,1,0,1
190,1.631,0.782,0.000,1,0,1
191,1.632,0.782,0.000,1,0,1
192,1.632,0.782,0.000,1,0,1
192,1.631,0.782,0.000,1,0,1
193,1.632,0.782,0.000,1,0,1
194,1.632,0.782,0.000,1,0,1
194,1.631,0.782,0.000,1,0,1
195,1.632,0.782,0.000,1,0,1
195,1.631,0.782,0.000,1,0,1
196,1.632,0.782,0.000,1,0,1
196,1.631,0.782,0.000,1,0,1
197,1.632,0.782,0.000,1,0,1
198,1.632,0.782,0.000,1,0,1
198,1.631,0.782,0.000,1,0,1
199,1.632,0.782,0.000,1,0,1
199,1.631,0.782,0.000,1,0,1
200,1.632,0.782,0.000,1,0,1
201,1.632,0.782,0.000,1,0,1
202,1.631,0.782,0.000,1,0,1
202,1.632,0.782,0.000,1,0,1
203,1.632,0.782,0.000,1,0,1
204,1.631,0.782,0.000,1,0,1
204,1.632,0.782,0.000,1,0,1
205,1.632,0.782,0.000,1,0,1
205,1.631,0.782,0.000,1,0,1
206,1.632,0.782,0.000,1,0,0
207,1.632,0.782,0.000,1,0,0
207,1.631,0.782,0.000,1,0,0
208,1.632,0.782,0.000,1,0,0
209,1.632,0.782,0.000,1,0,0
210,1.632,0.782,0.000,1,0,0
210,1.631,0.782,0.000,1,0,0
211,1.632,0.782,0.000,1,0,0
211,1.631,0.782,0.000,1,0,0
212,1.631,0.782,0.000,1,0,0
212,1.632,0.782,0.000,1,0,0
213,1.632,0.782,0.000,1,0,0
213,1.631,0.782,0.000,1,0,0
214,1.632,0.782,0.000,1,0,0
214,1.631,0.782,0.000,1,0,0
215,1.632,0.782,0.000,1,0,0
216,1.632,0.782,0.000,1,0,0
217,1.632,0.782,0.000,1,0,0
218,1.632,0.782,0.000,1,0,0
219,1.632,0.782,0.000,1,0,0
220,1.632,0.782,0.000,1,0,0
221,1.632,0.782,0.000,1,0,0
